DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Azerbaijan,2020,132292,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Azerbaijan,2021,124216,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Azerbaijan,2022,125180,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Azerbaijan,2024,124310,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2015,143949,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2016,145660,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2017,148089,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2018,151075,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2019,154764,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2020,154679,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2021,156559,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2022,156909,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2023,160542,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belgium,2024,163878,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2015,104225,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2016,103962,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2017,97705,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2018,96694,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2019,97576,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2020,95380,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2021,95642,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2022,91911,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2023,90651,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Bulgaria,2024,89536,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belarus,2015,131738,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belarus,2016,135034,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belarus,2017,139739,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belarus,2018,146548,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Belarus,2019,146652,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2015,100950,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2016,104695,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2017,107594,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2018,109632,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2019,113412,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2020,116586,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2021,119787,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2022,123899,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2023,128598,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Switzerland,2024,133238,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2015,9809,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2016,10281,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2017,10354,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2018,10897,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2019,11478,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2020,11802,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2021,11399,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2022,11452,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2023,11691,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Cyprus,2024,11942,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2015,145083,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2016,142828,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2017,137598,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2018,127765,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2019,117993,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2020,119121,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2021,120081,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2022,122543,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2023,137994,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Czechia,2024,143272,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2015,1095255,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2016,1126422,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2017,1152459,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2018,1175219,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2019,1239631,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2020,1271291,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2021,1311139,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2022,1327249,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2023,1357591,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Germany,2024,1369423,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2015,69920,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2016,70785,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2017,70248,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2018,70839,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2019,70404,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2020,73426,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2021,73642,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2022,75759,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2023,80573,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Denmark,2024,82462,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2015,17711,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2016,17101,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2017,17272,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2018,17365,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2019,17820,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2020,17962,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2021,17948,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2022,17437,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2023,16881,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Estonia,2024,17005,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2015,138117,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2016,139417,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2017,136445,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2018,140296,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2019,142721,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2020,143417,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2021,142430,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2022,140662,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2023,141980,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Greece,2024,145745,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2015,545630,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2016,560357,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2017,599054,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2018,613057,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2019,626709,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2020,645571,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2021,642976,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2022,657818,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2023,683482,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Spain,2024,720794,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2015,75313,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2016,75713,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2017,73547,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2018,70259,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2019,72416,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2020,72650,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2021,72914,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2022,73240,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2023,73873,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Finland,2024,73203,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2015,829772,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2016,834542,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2017,835720,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2018,837070,p,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2019,855056,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2020,857232,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2021,861548,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2022,860069,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2023,888421,p,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,France,2024,900498,p,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2015,44600,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2016,48000,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2017,47300,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2018,48960,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2019,51647,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2020,52930,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2021,52137,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2022,50907,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2023,50143,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Georgia,2024,48576,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2015,63164,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2016,62961,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2017,59972,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2018,59697,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2019,59968,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2020,58945,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2021,57844,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2022,56441,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2023,54255,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Croatia,2024,53575,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2015,159362,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2016,147195,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2017,129833,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2018,125032,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2019,119524,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2020,118794,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2021,113629,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2022,106380,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2023,109897,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Hungary,2024,111202,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2015,49208,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2016,50619,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2017,51830,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2018,53341,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2019,54613,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2020,57093,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2021,57133,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2022,58666,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2023,61123,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Ireland,2024,63062,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2015,3893,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2016,4028,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2017,4151,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2018,4181,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2019,4373,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2020,4372,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2021,4138,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2022,4373,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2023,4509,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Iceland,2024,4416,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2015,766096,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2016,777007,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2017,789831,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2018,794366,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2019,828928,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2020,847647,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2021,866942,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2022,886218,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2023,918257,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Italy,2024,978889,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2015,498,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2016,527,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2017,558,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2018,555,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2019,586,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2020,605,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2021,603,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2022,629,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2023,636,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Liechtenstein,2024,660,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2015,37987,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2016,38196,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2017,41176,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2018,44368,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2019,45239,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2020,45837,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2021,46846,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2022,44585,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2023,42825,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Lithuania,2024,41813,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2015,6392,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2016,6757,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2017,7099,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2018,7374,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2019,7614,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2020,7796,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2021,8104,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2022,8358,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2023,8704,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Luxembourg,2024,9007,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2015,26818,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2016,26666,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2017,27738,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2018,28417,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2019,28207,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2020,28463,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2021,28286,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2022,27243,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2023,26349,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Latvia,2024,25510,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Monaco,2024,595,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Moldova,2015,40094,be,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Moldova,2016,38531,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Moldova,2017,39629,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Moldova,2018,40896,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,59 years,Total,Moldova,2019,41698,e,
