survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
primary care syndromic,Latvia,LV,2018-W15,2018-04-15,ARIconsultationrate,65+,186.7
primary care syndromic,Latvia,LV,2018-W15,2018-04-15,ARIconsultationrate,total,1003.0
primary care syndromic,Latvia,LV,2018-W14,2018-04-08,ARIconsultationrate,0-4,4118.1
primary care syndromic,Latvia,LV,2018-W14,2018-04-08,ARIconsultationrate,15-64,737.9
primary care syndromic,Latvia,LV,2018-W14,2018-04-08,ARIconsultationrate,5-14,3161.6
primary care syndromic,Latvia,LV,2018-W14,2018-04-08,ARIconsultationrate,65+,196.2
primary care syndromic,Latvia,LV,2018-W14,2018-04-08,ARIconsultationrate,total,1073.4
primary care syndromic,Latvia,LV,2018-W13,2018-04-01,ARIconsultationrate,0-4,4213.9
primary care syndromic,Latvia,LV,2018-W13,2018-04-01,ARIconsultationrate,15-64,688.1
primary care syndromic,Latvia,LV,2018-W13,2018-04-01,ARIconsultationrate,5-14,2611.0
primary care syndromic,Latvia,LV,2018-W13,2018-04-01,ARIconsultationrate,65+,277.6
primary care syndromic,Latvia,LV,2018-W13,2018-04-01,ARIconsultationrate,total,1005.7
primary care syndromic,Latvia,LV,2018-W12,2018-03-25,ARIconsultationrate,0-4,5586.6
primary care syndromic,Latvia,LV,2018-W12,2018-03-25,ARIconsultationrate,15-64,950.7
primary care syndromic,Latvia,LV,2018-W12,2018-03-25,ARIconsultationrate,5-14,3499.1
primary care syndromic,Latvia,LV,2018-W12,2018-03-25,ARIconsultationrate,65+,290.9
primary care syndromic,Latvia,LV,2018-W12,2018-03-25,ARIconsultationrate,total,1357.0
primary care syndromic,Latvia,LV,2018-W11,2018-03-18,ARIconsultationrate,0-4,5953.7
primary care syndromic,Latvia,LV,2018-W11,2018-03-18,ARIconsultationrate,15-64,956.3
primary care syndromic,Latvia,LV,2018-W11,2018-03-18,ARIconsultationrate,5-14,3765.5
primary care syndromic,Latvia,LV,2018-W11,2018-03-18,ARIconsultationrate,65+,399.3
primary care syndromic,Latvia,LV,2018-W11,2018-03-18,ARIconsultationrate,total,1429.4
primary care syndromic,Latvia,LV,2018-W10,2018-03-11,ARIconsultationrate,0-4,6656.0
primary care syndromic,Latvia,LV,2018-W10,2018-03-11,ARIconsultationrate,15-64,1000.4
primary care syndromic,Latvia,LV,2018-W10,2018-03-11,ARIconsultationrate,5-14,4609.2
primary care syndromic,Latvia,LV,2018-W10,2018-03-11,ARIconsultationrate,65+,344.6
primary care syndromic,Latvia,LV,2018-W10,2018-03-11,ARIconsultationrate,total,1563.6
primary care syndromic,Latvia,LV,2018-W09,2018-03-04,ARIconsultationrate,0-4,6368.7
primary care syndromic,Latvia,LV,2018-W09,2018-03-04,ARIconsultationrate,15-64,925.8
primary care syndromic,Latvia,LV,2018-W09,2018-03-04,ARIconsultationrate,5-14,4671.4
primary care syndromic,Latvia,LV,2018-W09,2018-03-04,ARIconsultationrate,65+,263.2
primary care syndromic,Latvia,LV,2018-W09,2018-03-04,ARIconsultationrate,total,1489.6
primary care syndromic,Latvia,LV,2018-W08,2018-02-25,ARIconsultationrate,0-4,6959.8
primary care syndromic,Latvia,LV,2018-W08,2018-02-25,ARIconsultationrate,15-64,1002.9
primary care syndromic,Latvia,LV,2018-W08,2018-02-25,ARIconsultationrate,5-14,4842.3
primary care syndromic,Latvia,LV,2018-W08,2018-02-25,ARIconsultationrate,65+,312.4
primary care syndromic,Latvia,LV,2018-W08,2018-02-25,ARIconsultationrate,total,1584.2
primary care syndromic,Latvia,LV,2018-W07,2018-02-18,ARIconsultationrate,0-4,7227.5
primary care syndromic,Latvia,LV,2018-W07,2018-02-18,ARIconsultationrate,15-64,833.8
primary care syndromic,Latvia,LV,2018-W07,2018-02-18,ARIconsultationrate,5-14,4731.7
primary care syndromic,Latvia,LV,2018-W07,2018-02-18,ARIconsultationrate,65+,276.6
primary care syndromic,Latvia,LV,2018-W07,2018-02-18,ARIconsultationrate,total,1485.2
primary care syndromic,Latvia,LV,2018-W06,2018-02-11,ARIconsultationrate,0-4,7273.9
primary care syndromic,Latvia,LV,2018-W06,2018-02-11,ARIconsultationrate,15-64,802.8
primary care syndromic,Latvia,LV,2018-W06,2018-02-11,ARIconsultationrate,5-14,4852.9
primary care syndromic,Latvia,LV,2018-W06,2018-02-11,ARIconsultationrate,65+,272.7
primary care syndromic,Latvia,LV,2018-W06,2018-02-11,ARIconsultationrate,total,1497.7
primary care syndromic,Latvia,LV,2018-W05,2018-02-04,ARIconsultationrate,0-4,6943.3
primary care syndromic,Latvia,LV,2018-W05,2018-02-04,ARIconsultationrate,15-64,859.5
primary care syndromic,Latvia,LV,2018-W05,2018-02-04,ARIconsultationrate,5-14,4449.4
primary care syndromic,Latvia,LV,2018-W05,2018-02-04,ARIconsultationrate,65+,229.7
primary care syndromic,Latvia,LV,2018-W05,2018-02-04,ARIconsultationrate,total,1449.9
primary care syndromic,Latvia,LV,2018-W04,2018-01-28,ARIconsultationrate,0-4,5586.6
primary care syndromic,Latvia,LV,2018-W04,2018-01-28,ARIconsultationrate,15-64,782.1
primary care syndromic,Latvia,LV,2018-W04,2018-01-28,ARIconsultationrate,5-14,3960.9
primary care syndromic,Latvia,LV,2018-W04,2018-01-28,ARIconsultationrate,65+,196.2
primary care syndromic,Latvia,LV,2018-W04,2018-01-28,ARIconsultationrate,total,1266.6
primary care syndromic,Latvia,LV,2018-W03,2018-01-21,ARIconsultationrate,0-4,5650.4
primary care syndromic,Latvia,LV,2018-W03,2018-01-21,ARIconsultationrate,15-64,684.0
primary care syndromic,Latvia,LV,2018-W03,2018-01-21,ARIconsultationrate,5-14,3286.0
primary care syndromic,Latvia,LV,2018-W03,2018-01-21,ARIconsultationrate,65+,119.7
primary care syndromic,Latvia,LV,2018-W03,2018-01-21,ARIconsultationrate,total,1123.1
primary care syndromic,Latvia,LV,2018-W02,2018-01-14,ARIconsultationrate,0-4,4868.3
primary care syndromic,Latvia,LV,2018-W02,2018-01-14,ARIconsultationrate,15-64,736.1
primary care syndromic,Latvia,LV,2018-W02,2018-01-14,ARIconsultationrate,5-14,2683.5
primary care syndromic,Latvia,LV,2018-W02,2018-01-14,ARIconsultationrate,65+,198.7
primary care syndromic,Latvia,LV,2018-W02,2018-01-14,ARIconsultationrate,total,1072.1
primary care syndromic,Latvia,LV,2018-W01,2018-01-07,ARIconsultationrate,0-4,5219.5
primary care syndromic,Latvia,LV,2018-W01,2018-01-07,ARIconsultationrate,15-64,549.5
primary care syndromic,Latvia,LV,2018-W01,2018-01-07,ARIconsultationrate,5-14,1874.4
primary care syndromic,Latvia,LV,2018-W01,2018-01-07,ARIconsultationrate,65+,181.4
primary care syndromic,Latvia,LV,2018-W01,2018-01-07,ARIconsultationrate,total,884.6
primary care syndromic,Latvia,LV,2017-W52,2017-12-31,ARIconsultationrate,0-4,4788.5
primary care syndromic,Latvia,LV,2017-W52,2017-12-31,ARIconsultationrate,15-64,404.9
primary care syndromic,Latvia,LV,2017-W52,2017-12-31,ARIconsultationrate,5-14,1740.7
primary care syndromic,Latvia,LV,2017-W52,2017-12-31,ARIconsultationrate,65+,124.4
primary care syndromic,Latvia,LV,2017-W52,2017-12-31,ARIconsultationrate,total,735.8
primary care syndromic,Latvia,LV,2017-W51,2017-12-24,ARIconsultationrate,0-4,6030.5
primary care syndromic,Latvia,LV,2017-W51,2017-12-24,ARIconsultationrate,15-64,551.7
primary care syndromic,Latvia,LV,2017-W51,2017-12-24,ARIconsultationrate,5-14,2391.4
primary care syndromic,Latvia,LV,2017-W51,2017-12-24,ARIconsultationrate,65+,123.2
primary care syndromic,Latvia,LV,2017-W51,2017-12-24,ARIconsultationrate,total,968.7
primary care syndromic,Latvia,LV,2017-W50,2017-12-17,ARIconsultationrate,0-4,6324.2
primary care syndromic,Latvia,LV,2017-W50,2017-12-17,ARIconsultationrate,15-64,607.1
primary care syndromic,Latvia,LV,2017-W50,2017-12-17,ARIconsultationrate,5-14,3154.6
primary care syndromic,Latvia,LV,2017-W50,2017-12-17,ARIconsultationrate,65+,131.3
primary care syndromic,Latvia,LV,2017-W50,2017-12-17,ARIconsultationrate,total,1111.3
primary care syndromic,Latvia,LV,2017-W49,2017-12-10,ARIconsultationrate,0-4,6616.8
primary care syndromic,Latvia,LV,2017-W49,2017-12-10,ARIconsultationrate,15-64,590.1
primary care syndromic,Latvia,LV,2017-W49,2017-12-10,ARIconsultationrate,5-14,3199.3
primary care syndromic,Latvia,LV,2017-W49,2017-12-10,ARIconsultationrate,65+,186.9
primary care syndromic,Latvia,LV,2017-W49,2017-12-10,ARIconsultationrate,total,1131.8
primary care syndromic,Latvia,LV,2017-W48,2017-12-03,ARIconsultationrate,0-4,6266.6
primary care syndromic,Latvia,LV,2017-W48,2017-12-03,ARIconsultationrate,15-64,703.3
primary care syndromic,Latvia,LV,2017-W48,2017-12-03,ARIconsultationrate,5-14,3065.3
primary care syndromic,Latvia,LV,2017-W48,2017-12-03,ARIconsultationrate,65+,118.1
primary care syndromic,Latvia,LV,2017-W48,2017-12-03,ARIconsultationrate,total,1136.4
primary care syndromic,Latvia,LV,2017-W47,2017-11-26,ARIconsultationrate,0-4,5395.1
primary care syndromic,Latvia,LV,2017-W47,2017-11-26,ARIconsultationrate,15-64,537.6
primary care syndromic,Latvia,LV,2017-W47,2017-11-26,ARIconsultationrate,5-14,3375.4
primary care syndromic,Latvia,LV,2017-W47,2017-11-26,ARIconsultationrate,65+,130.4
primary care syndromic,Latvia,LV,2017-W47,2017-11-26,ARIconsultationrate,total,1041.2
primary care syndromic,Latvia,LV,2017-W46,2017-11-19,ARIconsultationrate,0-4,5427.0
primary care syndromic,Latvia,LV,2017-W46,2017-11-19,ARIconsultationrate,15-64,540.7
primary care syndromic,Latvia,LV,2017-W46,2017-11-19,ARIconsultationrate,5-14,3180.2
primary care syndromic,Latvia,LV,2017-W46,2017-11-19,ARIconsultationrate,65+,152.7
primary care syndromic,Latvia,LV,2017-W46,2017-11-19,ARIconsultationrate,total,1026.8
primary care syndromic,Latvia,LV,2017-W45,2017-11-12,ARIconsultationrate,0-4,6498.2
primary care syndromic,Latvia,LV,2017-W45,2017-11-12,ARIconsultationrate,15-64,651.8
primary care syndromic,Latvia,LV,2017-W45,2017-11-12,ARIconsultationrate,5-14,2819.6
primary care syndromic,Latvia,LV,2017-W45,2017-11-12,ARIconsultationrate,65+,150.4
primary care syndromic,Latvia,LV,2017-W45,2017-11-12,ARIconsultationrate,total,1126.5
primary care syndromic,Latvia,LV,2017-W44,2017-11-05,ARIconsultationrate,0-4,6895.5
primary care syndromic,Latvia,LV,2017-W44,2017-11-05,ARIconsultationrate,15-64,704.7
primary care syndromic,Latvia,LV,2017-W44,2017-11-05,ARIconsultationrate,5-14,2726.5
primary care syndromic,Latvia,LV,2017-W44,2017-11-05,ARIconsultationrate,65+,122.0
primary care syndromic,Latvia,LV,2017-W44,2017-11-05,ARIconsultationrate,total,1157.2
primary care syndromic,Latvia,LV,2017-W43,2017-10-29,ARIconsultationrate,0-4,5630.0
primary care syndromic,Latvia,LV,2017-W43,2017-10-29,ARIconsultationrate,15-64,588.1
primary care syndromic,Latvia,LV,2017-W43,2017-10-29,ARIconsultationrate,5-14,2587.4
primary care syndromic,Latvia,LV,2017-W43,2017-10-29,ARIconsultationrate,65+,157.0
primary care syndromic,Latvia,LV,2017-W43,2017-10-29,ARIconsultationrate,total,1003.1
primary care syndromic,Latvia,LV,2017-W42,2017-10-22,ARIconsultationrate,0-4,6496.4
primary care syndromic,Latvia,LV,2017-W42,2017-10-22,ARIconsultationrate,15-64,713.0
primary care syndromic,Latvia,LV,2017-W42,2017-10-22,ARIconsultationrate,5-14,3179.4
primary care syndromic,Latvia,LV,2017-W42,2017-10-22,ARIconsultationrate,65+,124.4
primary care syndromic,Latvia,LV,2017-W42,2017-10-22,ARIconsultationrate,total,1179.9
primary care syndromic,Latvia,LV,2017-W41,2017-10-15,ARIconsultationrate,0-4,6345.8
primary care syndromic,Latvia,LV,2017-W41,2017-10-15,ARIconsultationrate,15-64,955.3
primary care syndromic,Latvia,LV,2017-W41,2017-10-15,ARIconsultationrate,5-14,3622.8
primary care syndromic,Latvia,LV,2017-W41,2017-10-15,ARIconsultationrate,65+,198.8
primary care syndromic,Latvia,LV,2017-W41,2017-10-15,ARIconsultationrate,total,1349.2
primary care syndromic,Latvia,LV,2017-W40,2017-10-08,ARIconsultationrate,0-4,5798.9
primary care syndromic,Latvia,LV,2017-W40,2017-10-08,ARIconsultationrate,15-64,774.6
primary care syndromic,Latvia,LV,2017-W40,2017-10-08,ARIconsultationrate,5-14,3148.5
primary care syndromic,Latvia,LV,2017-W40,2017-10-08,ARIconsultationrate,65+,156.2
primary care syndromic,Latvia,LV,2017-W40,2017-10-08,ARIconsultationrate,total,1091.0
primary care syndromic,Latvia,LV,2017-W20,2017-05-21,ARIconsultationrate,0-4,3743.8
primary care syndromic,Latvia,LV,2017-W20,2017-05-21,ARIconsultationrate,15-64,386.3
primary care syndromic,Latvia,LV,2017-W20,2017-05-21,ARIconsultationrate,5-14,1969.1
primary care syndromic,Latvia,LV,2017-W20,2017-05-21,ARIconsultationrate,65+,182.2
primary care syndromic,Latvia,LV,2017-W20,2017-05-21,ARIconsultationrate,total,669.6
primary care syndromic,Latvia,LV,2017-W19,2017-05-14,ARIconsultationrate,0-4,3857.8
primary care syndromic,Latvia,LV,2017-W19,2017-05-14,ARIconsultationrate,15-64,494.3
primary care syndromic,Latvia,LV,2017-W19,2017-05-14,ARIconsultationrate,5-14,2305.6
primary care syndromic,Latvia,LV,2017-W19,2017-05-14,ARIconsultationrate,65+,201.4
primary care syndromic,Latvia,LV,2017-W19,2017-05-14,ARIconsultationrate,total,782.4
primary care syndromic,Latvia,LV,2017-W18,2017-05-07,ARIconsultationrate,0-4,2064.3
primary care syndromic,Latvia,LV,2017-W18,2017-05-07,ARIconsultationrate,15-64,299.5
primary care syndromic,Latvia,LV,2017-W18,2017-05-07,ARIconsultationrate,5-14,1764.2
primary care syndromic,Latvia,LV,2017-W18,2017-05-07,ARIconsultationrate,65+,67.3
primary care syndromic,Latvia,LV,2017-W18,2017-05-07,ARIconsultationrate,total,489.5
primary care syndromic,Latvia,LV,2017-W17,2017-04-30,ARIconsultationrate,0-4,4524.7
primary care syndromic,Latvia,LV,2017-W17,2017-04-30,ARIconsultationrate,15-64,532.0
primary care syndromic,Latvia,LV,2017-W17,2017-04-30,ARIconsultationrate,5-14,2952.8
primary care syndromic,Latvia,LV,2017-W17,2017-04-30,ARIconsultationrate,65+,138.5
primary care syndromic,Latvia,LV,2017-W17,2017-04-30,ARIconsultationrate,total,891.0
primary care syndromic,Latvia,LV,2017-W16,2017-04-23,ARIconsultationrate,0-4,4842.7
primary care syndromic,Latvia,LV,2017-W16,2017-04-23,ARIconsultationrate,15-64,496.5
primary care syndromic,Latvia,LV,2017-W16,2017-04-23,ARIconsultationrate,5-14,3007.7
primary care syndromic,Latvia,LV,2017-W16,2017-04-23,ARIconsultationrate,65+,145.0
primary care syndromic,Latvia,LV,2017-W16,2017-04-23,ARIconsultationrate,total,892.4
primary care syndromic,Latvia,LV,2017-W15,2017-04-16,ARIconsultationrate,0-4,4333.5
primary care syndromic,Latvia,LV,2017-W15,2017-04-16,ARIconsultationrate,15-64,547.9
primary care syndromic,Latvia,LV,2017-W15,2017-04-16,ARIconsultationrate,5-14,3099.9
primary care syndromic,Latvia,LV,2017-W15,2017-04-16,ARIconsultationrate,65+,89.5
primary care syndromic,Latvia,LV,2017-W15,2017-04-16,ARIconsultationrate,total,877.3
primary care syndromic,Latvia,LV,2017-W14,2017-04-09,ARIconsultationrate,0-4,5154.6
primary care syndromic,Latvia,LV,2017-W14,2017-04-09,ARIconsultationrate,15-64,656.9
primary care syndromic,Latvia,LV,2017-W14,2017-04-09,ARIconsultationrate,5-14,3637.1
primary care syndromic,Latvia,LV,2017-W14,2017-04-09,ARIconsultationrate,65+,177.9
primary care syndromic,Latvia,LV,2017-W14,2017-04-09,ARIconsultationrate,total,1062.5
primary care syndromic,Latvia,LV,2017-W13,2017-04-02,ARIconsultationrate,0-4,5596.6
primary care syndromic,Latvia,LV,2017-W13,2017-04-02,ARIconsultationrate,15-64,637.7
primary care syndromic,Latvia,LV,2017-W13,2017-04-02,ARIconsultationrate,5-14,3481.0
primary care syndromic,Latvia,LV,2017-W13,2017-04-02,ARIconsultationrate,65+,224.8
primary care syndromic,Latvia,LV,2017-W13,2017-04-02,ARIconsultationrate,total,1089.0
primary care syndromic,Latvia,LV,2017-W12,2017-03-26,ARIconsultationrate,0-4,5891.0
primary care syndromic,Latvia,LV,2017-W12,2017-03-26,ARIconsultationrate,15-64,737.6
primary care syndromic,Latvia,LV,2017-W12,2017-03-26,ARIconsultationrate,5-14,3736.3
primary care syndromic,Latvia,LV,2017-W12,2017-03-26,ARIconsultationrate,65+,242.9
primary care syndromic,Latvia,LV,2017-W12,2017-03-26,ARIconsultationrate,total,1202.9
primary care syndromic,Latvia,LV,2017-W11,2017-03-19,ARIconsultationrate,0-4,5112.1
primary care syndromic,Latvia,LV,2017-W11,2017-03-19,ARIconsultationrate,15-64,699.5
primary care syndromic,Latvia,LV,2017-W11,2017-03-19,ARIconsultationrate,5-14,3564.6
primary care syndromic,Latvia,LV,2017-W11,2017-03-19,ARIconsultationrate,65+,233.3
primary care syndromic,Latvia,LV,2017-W11,2017-03-19,ARIconsultationrate,total,1107.8
primary care syndromic,Latvia,LV,2017-W10,2017-03-12,ARIconsultationrate,0-4,6205.0
primary care syndromic,Latvia,LV,2017-W10,2017-03-12,ARIconsultationrate,15-64,847.2
primary care syndromic,Latvia,LV,2017-W10,2017-03-12,ARIconsultationrate,5-14,4445.3
primary care syndromic,Latvia,LV,2017-W10,2017-03-12,ARIconsultationrate,65+,285.5
primary care syndromic,Latvia,LV,2017-W10,2017-03-12,ARIconsultationrate,total,1355.8
primary care syndromic,Latvia,LV,2017-W09,2017-03-05,ARIconsultationrate,0-4,7109.9
primary care syndromic,Latvia,LV,2017-W09,2017-03-05,ARIconsultationrate,15-64,920.5
primary care syndromic,Latvia,LV,2017-W09,2017-03-05,ARIconsultationrate,5-14,5121.8
primary care syndromic,Latvia,LV,2017-W09,2017-03-05,ARIconsultationrate,65+,379.1
primary care syndromic,Latvia,LV,2017-W09,2017-03-05,ARIconsultationrate,total,1534.0
primary care syndromic,Latvia,LV,2017-W08,2017-02-26,ARIconsultationrate,0-4,6925.2
primary care syndromic,Latvia,LV,2017-W08,2017-02-26,ARIconsultationrate,15-64,1011.2
primary care syndromic,Latvia,LV,2017-W08,2017-02-26,ARIconsultationrate,5-14,4986.5
primary care syndromic,Latvia,LV,2017-W08,2017-02-26,ARIconsultationrate,65+,294.9
primary care syndromic,Latvia,LV,2017-W08,2017-02-26,ARIconsultationrate,total,1553.7
primary care syndromic,Latvia,LV,2017-W07,2017-02-19,ARIconsultationrate,0-4,6925.2
primary care syndromic,Latvia,LV,2017-W07,2017-02-19,ARIconsultationrate,15-64,1077.3
primary care syndromic,Latvia,LV,2017-W07,2017-02-19,ARIconsultationrate,5-14,5305.4
primary care syndromic,Latvia,LV,2017-W07,2017-02-19,ARIconsultationrate,65+,351.1
primary care syndromic,Latvia,LV,2017-W07,2017-02-19,ARIconsultationrate,total,1639.0
primary care syndromic,Latvia,LV,2017-W06,2017-02-12,ARIconsultationrate,0-4,8133.8
primary care syndromic,Latvia,LV,2017-W06,2017-02-12,ARIconsultationrate,15-64,958.1
primary care syndromic,Latvia,LV,2017-W06,2017-02-12,ARIconsultationrate,5-14,5462.1
primary care syndromic,Latvia,LV,2017-W06,2017-02-12,ARIconsultationrate,65+,285.7
primary care syndromic,Latvia,LV,2017-W06,2017-02-12,ARIconsultationrate,total,1612.7
primary care syndromic,Latvia,LV,2017-W05,2017-02-05,ARIconsultationrate,0-4,7165.3
primary care syndromic,Latvia,LV,2017-W05,2017-02-05,ARIconsultationrate,15-64,1034.2
primary care syndromic,Latvia,LV,2017-W05,2017-02-05,ARIconsultationrate,5-14,6097.8
primary care syndromic,Latvia,LV,2017-W05,2017-02-05,ARIconsultationrate,65+,229.4
primary care syndromic,Latvia,LV,2017-W05,2017-02-05,ARIconsultationrate,total,1675.6
primary care syndromic,Latvia,LV,2017-W04,2017-01-29,ARIconsultationrate,0-4,7091.4
primary care syndromic,Latvia,LV,2017-W04,2017-01-29,ARIconsultationrate,15-64,936.4
primary care syndromic,Latvia,LV,2017-W04,2017-01-29,ARIconsultationrate,5-14,5315.0
primary care syndromic,Latvia,LV,2017-W04,2017-01-29,ARIconsultationrate,65+,327.7
primary care syndromic,Latvia,LV,2017-W04,2017-01-29,ARIconsultationrate,total,1551.8
primary care syndromic,Latvia,LV,2017-W03,2017-01-22,ARIconsultationrate,0-4,7670.7
primary care syndromic,Latvia,LV,2017-W03,2017-01-22,ARIconsultationrate,15-64,1017.5
primary care syndromic,Latvia,LV,2017-W03,2017-01-22,ARIconsultationrate,5-14,5785.4
primary care syndromic,Latvia,LV,2017-W03,2017-01-22,ARIconsultationrate,65+,279.5
primary care syndromic,Latvia,LV,2017-W03,2017-01-22,ARIconsultationrate,total,1671.2
primary care syndromic,Latvia,LV,2017-W02,2017-01-15,ARIconsultationrate,0-4,7566.5
primary care syndromic,Latvia,LV,2017-W02,2017-01-15,ARIconsultationrate,15-64,827.7
primary care syndromic,Latvia,LV,2017-W02,2017-01-15,ARIconsultationrate,5-14,3309.6
primary care syndromic,Latvia,LV,2017-W02,2017-01-15,ARIconsultationrate,65+,214.9
primary care syndromic,Latvia,LV,2017-W02,2017-01-15,ARIconsultationrate,total,1287.8
primary care syndromic,Latvia,LV,2017-W01,2017-01-08,ARIconsultationrate,0-4,6871.6
primary care syndromic,Latvia,LV,2017-W01,2017-01-08,ARIconsultationrate,15-64,807.7
primary care syndromic,Latvia,LV,2017-W01,2017-01-08,ARIconsultationrate,5-14,2606.1
primary care syndromic,Latvia,LV,2017-W01,2017-01-08,ARIconsultationrate,65+,255.1
primary care syndromic,Latvia,LV,2017-W01,2017-01-08,ARIconsultationrate,total,1182.8
primary care syndromic,Latvia,LV,2016-W52,2017-01-01,ARIconsultationrate,0-4,5928.3
primary care syndromic,Latvia,LV,2016-W52,2017-01-01,ARIconsultationrate,15-64,588.9
primary care syndromic,Latvia,LV,2016-W52,2017-01-01,ARIconsultationrate,5-14,2351.2
primary care syndromic,Latvia,LV,2016-W52,2017-01-01,ARIconsultationrate,65+,151.3
primary care syndromic,Latvia,LV,2016-W52,2017-01-01,ARIconsultationrate,total,939.2
primary care syndromic,Latvia,LV,2016-W51,2016-12-25,ARIconsultationrate,0-4,5369.8
primary care syndromic,Latvia,LV,2016-W51,2016-12-25,ARIconsultationrate,15-64,568.3
primary care syndromic,Latvia,LV,2016-W51,2016-12-25,ARIconsultationrate,5-14,2721.4
primary care syndromic,Latvia,LV,2016-W51,2016-12-25,ARIconsultationrate,65+,124.1
primary care syndromic,Latvia,LV,2016-W51,2016-12-25,ARIconsultationrate,total,937.7
primary care syndromic,Latvia,LV,2016-W50,2016-12-18,ARIconsultationrate,0-4,6874.8
primary care syndromic,Latvia,LV,2016-W50,2016-12-18,ARIconsultationrate,15-64,690.2
primary care syndromic,Latvia,LV,2016-W50,2016-12-18,ARIconsultationrate,5-14,3372.5
primary care syndromic,Latvia,LV,2016-W50,2016-12-18,ARIconsultationrate,65+,195.7
primary care syndromic,Latvia,LV,2016-W50,2016-12-18,ARIconsultationrate,total,1172.6
primary care syndromic,Latvia,LV,2016-W49,2016-12-11,ARIconsultationrate,0-4,6740.5
primary care syndromic,Latvia,LV,2016-W49,2016-12-11,ARIconsultationrate,15-64,584.0
primary care syndromic,Latvia,LV,2016-W49,2016-12-11,ARIconsultationrate,5-14,3073.1
primary care syndromic,Latvia,LV,2016-W49,2016-12-11,ARIconsultationrate,65+,248.1
primary care syndromic,Latvia,LV,2016-W49,2016-12-11,ARIconsultationrate,total,1070.8
primary care syndromic,Latvia,LV,2016-W48,2016-12-04,ARIconsultationrate,0-4,6371.6
primary care syndromic,Latvia,LV,2016-W48,2016-12-04,ARIconsultationrate,15-64,659.2
primary care syndromic,Latvia,LV,2016-W48,2016-12-04,ARIconsultationrate,5-14,3246.1
primary care syndromic,Latvia,LV,2016-W48,2016-12-04,ARIconsultationrate,65+,205.4
primary care syndromic,Latvia,LV,2016-W48,2016-12-04,ARIconsultationrate,total,1120.8
primary care syndromic,Latvia,LV,2016-W47,2016-11-27,ARIconsultationrate,0-4,6168.1
primary care syndromic,Latvia,LV,2016-W47,2016-11-27,ARIconsultationrate,15-64,668.8
primary care syndromic,Latvia,LV,2016-W47,2016-11-27,ARIconsultationrate,5-14,3256.7
primary care syndromic,Latvia,LV,2016-W47,2016-11-27,ARIconsultationrate,65+,177.9
primary care syndromic,Latvia,LV,2016-W47,2016-11-27,ARIconsultationrate,total,1100.8
primary care syndromic,Latvia,LV,2016-W46,2016-11-20,ARIconsultationrate,0-4,4791.8
primary care syndromic,Latvia,LV,2016-W46,2016-11-20,ARIconsultationrate,15-64,548.5
primary care syndromic,Latvia,LV,2016-W46,2016-11-20,ARIconsultationrate,5-14,2125.9
primary care syndromic,Latvia,LV,2016-W46,2016-11-20,ARIconsultationrate,65+,137.1
primary care syndromic,Latvia,LV,2016-W46,2016-11-20,ARIconsultationrate,total,829.6
primary care syndromic,Latvia,LV,2016-W45,2016-11-13,ARIconsultationrate,0-4,6871.6
primary care syndromic,Latvia,LV,2016-W45,2016-11-13,ARIconsultationrate,15-64,630.6
primary care syndromic,Latvia,LV,2016-W45,2016-11-13,ARIconsultationrate,5-14,3129.2
primary care syndromic,Latvia,LV,2016-W45,2016-11-13,ARIconsultationrate,65+,174.2
primary care syndromic,Latvia,LV,2016-W45,2016-11-13,ARIconsultationrate,total,1111.4
primary care syndromic,Latvia,LV,2016-W44,2016-11-06,ARIconsultationrate,0-4,6957.7
primary care syndromic,Latvia,LV,2016-W44,2016-11-06,ARIconsultationrate,15-64,635.3
primary care syndromic,Latvia,LV,2016-W44,2016-11-06,ARIconsultationrate,5-14,2588.8
primary care syndromic,Latvia,LV,2016-W44,2016-11-06,ARIconsultationrate,65+,224.2
primary care syndromic,Latvia,LV,2016-W44,2016-11-06,ARIconsultationrate,total,1053.0
primary care syndromic,Latvia,LV,2016-W43,2016-10-30,ARIconsultationrate,0-4,7128.3
primary care syndromic,Latvia,LV,2016-W43,2016-10-30,ARIconsultationrate,15-64,631.4
primary care syndromic,Latvia,LV,2016-W43,2016-10-30,ARIconsultationrate,5-14,2319.3
primary care syndromic,Latvia,LV,2016-W43,2016-10-30,ARIconsultationrate,65+,182.6
primary care syndromic,Latvia,LV,2016-W43,2016-10-30,ARIconsultationrate,total,1035.2
primary care syndromic,Latvia,LV,2016-W42,2016-10-23,ARIconsultationrate,0-4,7036.0
primary care syndromic,Latvia,LV,2016-W42,2016-10-23,ARIconsultationrate,15-64,650.1
primary care syndromic,Latvia,LV,2016-W42,2016-10-23,ARIconsultationrate,5-14,3140.7
primary care syndromic,Latvia,LV,2016-W42,2016-10-23,ARIconsultationrate,65+,224.7
primary care syndromic,Latvia,LV,2016-W42,2016-10-23,ARIconsultationrate,total,1130.8
primary care syndromic,Latvia,LV,2016-W41,2016-10-16,ARIconsultationrate,0-4,6131.1
primary care syndromic,Latvia,LV,2016-W41,2016-10-16,ARIconsultationrate,15-64,693.3
primary care syndromic,Latvia,LV,2016-W41,2016-10-16,ARIconsultationrate,5-14,2696.2
primary care syndromic,Latvia,LV,2016-W41,2016-10-16,ARIconsultationrate,65+,210.6
primary care syndromic,Latvia,LV,2016-W41,2016-10-16,ARIconsultationrate,total,1067.0
