survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
primary care syndromic,France,FR,2019-W47,2019-12-01,ILIconsultationrate,65+,6.1
primary care syndromic,France,FR,2019-W47,2019-12-01,ILIconsultationrate,total,28.7
primary care syndromic,France,FR,2019-W46,2019-11-24,ILIconsultationrate,0-4,63.4
primary care syndromic,France,FR,2019-W46,2019-11-24,ILIconsultationrate,15-64,24.9
primary care syndromic,France,FR,2019-W46,2019-11-24,ILIconsultationrate,5-14,33.5
primary care syndromic,France,FR,2019-W46,2019-11-24,ILIconsultationrate,65+,7.2
primary care syndromic,France,FR,2019-W46,2019-11-24,ILIconsultationrate,total,24.7
primary care syndromic,France,FR,2019-W45,2019-11-17,ILIconsultationrate,0-4,47.7
primary care syndromic,France,FR,2019-W45,2019-11-17,ILIconsultationrate,15-64,15.1
primary care syndromic,France,FR,2019-W45,2019-11-17,ILIconsultationrate,5-14,17.1
primary care syndromic,France,FR,2019-W45,2019-11-17,ILIconsultationrate,65+,7.2
primary care syndromic,France,FR,2019-W45,2019-11-17,ILIconsultationrate,total,15.6
primary care syndromic,France,FR,2019-W44,2019-11-10,ILIconsultationrate,0-4,4.9
primary care syndromic,France,FR,2019-W44,2019-11-10,ILIconsultationrate,15-64,14.3
primary care syndromic,France,FR,2019-W44,2019-11-10,ILIconsultationrate,5-14,14.2
primary care syndromic,France,FR,2019-W44,2019-11-10,ILIconsultationrate,65+,5.6
primary care syndromic,France,FR,2019-W44,2019-11-10,ILIconsultationrate,total,12.0
primary care syndromic,France,FR,2019-W43,2019-11-03,ILIconsultationrate,0-4,41.3
primary care syndromic,France,FR,2019-W43,2019-11-03,ILIconsultationrate,15-64,16.3
primary care syndromic,France,FR,2019-W43,2019-11-03,ILIconsultationrate,5-14,6.1
primary care syndromic,France,FR,2019-W43,2019-11-03,ILIconsultationrate,65+,6.9
primary care syndromic,France,FR,2019-W43,2019-11-03,ILIconsultationrate,total,14.6
primary care syndromic,France,FR,2019-W42,2019-10-27,ILIconsultationrate,0-4,36.7
primary care syndromic,France,FR,2019-W42,2019-10-27,ILIconsultationrate,15-64,13.4
primary care syndromic,France,FR,2019-W42,2019-10-27,ILIconsultationrate,5-14,7.0
primary care syndromic,France,FR,2019-W42,2019-10-27,ILIconsultationrate,65+,3.2
primary care syndromic,France,FR,2019-W42,2019-10-27,ILIconsultationrate,total,11.9
primary care syndromic,France,FR,2019-W41,2019-10-20,ILIconsultationrate,0-4,21.7
primary care syndromic,France,FR,2019-W41,2019-10-20,ILIconsultationrate,15-64,11.5
primary care syndromic,France,FR,2019-W41,2019-10-20,ILIconsultationrate,5-14,10.5
primary care syndromic,France,FR,2019-W41,2019-10-20,ILIconsultationrate,65+,6.4
primary care syndromic,France,FR,2019-W41,2019-10-20,ILIconsultationrate,total,11.0
primary care syndromic,France,FR,2019-W40,2019-10-13,ILIconsultationrate,0-4,28.5
primary care syndromic,France,FR,2019-W40,2019-10-13,ILIconsultationrate,15-64,14.0
primary care syndromic,France,FR,2019-W40,2019-10-13,ILIconsultationrate,5-14,11.5
primary care syndromic,France,FR,2019-W40,2019-10-13,ILIconsultationrate,65+,6.7
primary care syndromic,France,FR,2019-W40,2019-10-13,ILIconsultationrate,total,13.1
primary care syndromic,France,FR,2019-W39,2019-10-06,ILIconsultationrate,0-4,26.2
primary care syndromic,France,FR,2019-W39,2019-10-06,ILIconsultationrate,15-64,13.0
primary care syndromic,France,FR,2019-W39,2019-10-06,ILIconsultationrate,5-14,7.1
primary care syndromic,France,FR,2019-W39,2019-10-06,ILIconsultationrate,65+,2.4
primary care syndromic,France,FR,2019-W39,2019-10-06,ILIconsultationrate,total,10.9
primary care syndromic,France,FR,2019-W38,2019-09-29,ILIconsultationrate,0-4,17.2
primary care syndromic,France,FR,2019-W38,2019-09-29,ILIconsultationrate,15-64,8.9
primary care syndromic,France,FR,2019-W38,2019-09-29,ILIconsultationrate,5-14,4.8
primary care syndromic,France,FR,2019-W38,2019-09-29,ILIconsultationrate,65+,2.2
primary care syndromic,France,FR,2019-W38,2019-09-29,ILIconsultationrate,total,7.5
primary care syndromic,France,FR,2019-W37,2019-09-22,ILIconsultationrate,0-4,5.6
primary care syndromic,France,FR,2019-W37,2019-09-22,ILIconsultationrate,15-64,6.1
primary care syndromic,France,FR,2019-W37,2019-09-22,ILIconsultationrate,5-14,4.8
primary care syndromic,France,FR,2019-W37,2019-09-22,ILIconsultationrate,65+,1.0
primary care syndromic,France,FR,2019-W37,2019-09-22,ILIconsultationrate,total,4.9
primary care syndromic,France,FR,2019-W14,2019-04-14,ILIconsultationrate,0-4,52.3
primary care syndromic,France,FR,2019-W14,2019-04-14,ILIconsultationrate,15-64,23.3
primary care syndromic,France,FR,2019-W14,2019-04-14,ILIconsultationrate,5-14,27.6
primary care syndromic,France,FR,2019-W14,2019-04-14,ILIconsultationrate,65+,5.9
primary care syndromic,France,FR,2019-W14,2019-04-14,ILIconsultationrate,total,22.0
primary care syndromic,France,FR,2019-W13,2019-04-07,ILIconsultationrate,0-4,50.3
primary care syndromic,France,FR,2019-W13,2019-04-07,ILIconsultationrate,15-64,27.5
primary care syndromic,France,FR,2019-W13,2019-04-07,ILIconsultationrate,5-14,35.8
primary care syndromic,France,FR,2019-W13,2019-04-07,ILIconsultationrate,65+,6.7
primary care syndromic,France,FR,2019-W13,2019-04-07,ILIconsultationrate,total,25.7
primary care syndromic,France,FR,2019-W12,2019-03-31,ILIconsultationrate,0-4,47.5
primary care syndromic,France,FR,2019-W12,2019-03-31,ILIconsultationrate,15-64,34.4
primary care syndromic,France,FR,2019-W12,2019-03-31,ILIconsultationrate,5-14,50.6
primary care syndromic,France,FR,2019-W12,2019-03-31,ILIconsultationrate,65+,19.5
primary care syndromic,France,FR,2019-W12,2019-03-31,ILIconsultationrate,total,34.2
primary care syndromic,France,FR,2019-W11,2019-03-24,ILIconsultationrate,0-4,118.8
primary care syndromic,France,FR,2019-W11,2019-03-24,ILIconsultationrate,15-64,46.7
primary care syndromic,France,FR,2019-W11,2019-03-24,ILIconsultationrate,5-14,74.1
primary care syndromic,France,FR,2019-W11,2019-03-24,ILIconsultationrate,65+,18.5
primary care syndromic,France,FR,2019-W11,2019-03-24,ILIconsultationrate,total,48.5
primary care syndromic,France,FR,2019-W10,2019-03-17,ILIconsultationrate,0-4,150.1
primary care syndromic,France,FR,2019-W10,2019-03-17,ILIconsultationrate,15-64,80.8
primary care syndromic,France,FR,2019-W10,2019-03-17,ILIconsultationrate,5-14,82.5
primary care syndromic,France,FR,2019-W10,2019-03-17,ILIconsultationrate,65+,38.5
primary care syndromic,France,FR,2019-W10,2019-03-17,ILIconsultationrate,total,76.5
primary care syndromic,France,FR,2019-W09,2019-03-10,ILIconsultationrate,0-4,310.2
primary care syndromic,France,FR,2019-W09,2019-03-10,ILIconsultationrate,15-64,143.3
primary care syndromic,France,FR,2019-W09,2019-03-10,ILIconsultationrate,5-14,150.2
primary care syndromic,France,FR,2019-W09,2019-03-10,ILIconsultationrate,65+,54.4
primary care syndromic,France,FR,2019-W09,2019-03-10,ILIconsultationrate,total,135.9
primary care syndromic,France,FR,2019-W08,2019-03-03,ILIconsultationrate,0-4,617.4
primary care syndromic,France,FR,2019-W08,2019-03-03,ILIconsultationrate,15-64,272.4
primary care syndromic,France,FR,2019-W08,2019-03-03,ILIconsultationrate,5-14,289.4
primary care syndromic,France,FR,2019-W08,2019-03-03,ILIconsultationrate,65+,129.1
primary care syndromic,France,FR,2019-W08,2019-03-03,ILIconsultationrate,total,265.5
primary care syndromic,France,FR,2019-W07,2019-02-24,ILIconsultationrate,0-4,1207.7
primary care syndromic,France,FR,2019-W07,2019-02-24,ILIconsultationrate,15-64,441.4
primary care syndromic,France,FR,2019-W07,2019-02-24,ILIconsultationrate,5-14,739.9
primary care syndromic,France,FR,2019-W07,2019-02-24,ILIconsultationrate,65+,196.3
primary care syndromic,France,FR,2019-W07,2019-02-24,ILIconsultationrate,total,472.7
primary care syndromic,France,FR,2019-W06,2019-02-17,ILIconsultationrate,0-4,1493.5
primary care syndromic,France,FR,2019-W06,2019-02-17,ILIconsultationrate,15-64,545.4
primary care syndromic,France,FR,2019-W06,2019-02-17,ILIconsultationrate,5-14,1204.4
primary care syndromic,France,FR,2019-W06,2019-02-17,ILIconsultationrate,65+,173.9
primary care syndromic,France,FR,2019-W06,2019-02-17,ILIconsultationrate,total,606.4
primary care syndromic,France,FR,2019-W05,2019-02-10,ILIconsultationrate,0-4,1333.5
primary care syndromic,France,FR,2019-W05,2019-02-10,ILIconsultationrate,15-64,472.5
primary care syndromic,France,FR,2019-W05,2019-02-10,ILIconsultationrate,5-14,1260.7
primary care syndromic,France,FR,2019-W05,2019-02-10,ILIconsultationrate,65+,114.0
primary care syndromic,France,FR,2019-W05,2019-02-10,ILIconsultationrate,total,547.2
primary care syndromic,France,FR,2019-W04,2019-02-03,ILIconsultationrate,0-4,892.7
primary care syndromic,France,FR,2019-W04,2019-02-03,ILIconsultationrate,15-64,331.3
primary care syndromic,France,FR,2019-W04,2019-02-03,ILIconsultationrate,5-14,776.6
primary care syndromic,France,FR,2019-W04,2019-02-03,ILIconsultationrate,65+,94.0
primary care syndromic,France,FR,2019-W04,2019-02-03,ILIconsultationrate,total,370.8
primary care syndromic,France,FR,2019-W03,2019-01-27,ILIconsultationrate,0-4,558.6
primary care syndromic,France,FR,2019-W03,2019-01-27,ILIconsultationrate,15-64,202.4
primary care syndromic,France,FR,2019-W03,2019-01-27,ILIconsultationrate,5-14,462.2
primary care syndromic,France,FR,2019-W03,2019-01-27,ILIconsultationrate,65+,59.4
primary care syndromic,France,FR,2019-W03,2019-01-27,ILIconsultationrate,total,226.2
primary care syndromic,France,FR,2019-W02,2019-01-20,ILIconsultationrate,0-4,203.4
primary care syndromic,France,FR,2019-W02,2019-01-20,ILIconsultationrate,15-64,128.7
primary care syndromic,France,FR,2019-W02,2019-01-20,ILIconsultationrate,5-14,137.8
primary care syndromic,France,FR,2019-W02,2019-01-20,ILIconsultationrate,65+,38.9
primary care syndromic,France,FR,2019-W02,2019-01-20,ILIconsultationrate,total,116.2
primary care syndromic,France,FR,2019-W01,2019-01-13,ILIconsultationrate,0-4,109.3
primary care syndromic,France,FR,2019-W01,2019-01-13,ILIconsultationrate,15-64,84.2
primary care syndromic,France,FR,2019-W01,2019-01-13,ILIconsultationrate,5-14,106.8
primary care syndromic,France,FR,2019-W01,2019-01-13,ILIconsultationrate,65+,28.6
primary care syndromic,France,FR,2019-W01,2019-01-13,ILIconsultationrate,total,77.4
primary care syndromic,France,FR,2018-W52,2018-12-30,ILIconsultationrate,0-4,112.2
primary care syndromic,France,FR,2018-W52,2018-12-30,ILIconsultationrate,15-64,59.9
primary care syndromic,France,FR,2018-W52,2018-12-30,ILIconsultationrate,5-14,63.7
primary care syndromic,France,FR,2018-W52,2018-12-30,ILIconsultationrate,65+,24.4
primary care syndromic,France,FR,2018-W52,2018-12-30,ILIconsultationrate,total,56.8
primary care syndromic,France,FR,2018-W51,2018-12-23,ILIconsultationrate,0-4,158.5
primary care syndromic,France,FR,2018-W51,2018-12-23,ILIconsultationrate,15-64,53.9
primary care syndromic,France,FR,2018-W51,2018-12-23,ILIconsultationrate,5-14,97.1
primary care syndromic,France,FR,2018-W51,2018-12-23,ILIconsultationrate,65+,18.3
primary care syndromic,France,FR,2018-W51,2018-12-23,ILIconsultationrate,total,58.8
primary care syndromic,France,FR,2018-W50,2018-12-16,ILIconsultationrate,0-4,149.2
primary care syndromic,France,FR,2018-W50,2018-12-16,ILIconsultationrate,15-64,38.3
primary care syndromic,France,FR,2018-W50,2018-12-16,ILIconsultationrate,5-14,49.7
primary care syndromic,France,FR,2018-W50,2018-12-16,ILIconsultationrate,65+,13.3
primary care syndromic,France,FR,2018-W50,2018-12-16,ILIconsultationrate,total,41.6
primary care syndromic,France,FR,2018-W49,2018-12-09,ILIconsultationrate,0-4,104.6
primary care syndromic,France,FR,2018-W49,2018-12-09,ILIconsultationrate,15-64,29.5
primary care syndromic,France,FR,2018-W49,2018-12-09,ILIconsultationrate,5-14,28.5
primary care syndromic,France,FR,2018-W49,2018-12-09,ILIconsultationrate,65+,6.9
primary care syndromic,France,FR,2018-W49,2018-12-09,ILIconsultationrate,total,29.6
primary care syndromic,France,FR,2018-W48,2018-12-02,ILIconsultationrate,0-4,47.9
primary care syndromic,France,FR,2018-W48,2018-12-02,ILIconsultationrate,15-64,33.4
primary care syndromic,France,FR,2018-W48,2018-12-02,ILIconsultationrate,5-14,34.4
primary care syndromic,France,FR,2018-W48,2018-12-02,ILIconsultationrate,65+,6.0
primary care syndromic,France,FR,2018-W48,2018-12-02,ILIconsultationrate,total,29.2
primary care syndromic,France,FR,2018-W47,2018-11-25,ILIconsultationrate,0-4,47.8
primary care syndromic,France,FR,2018-W47,2018-11-25,ILIconsultationrate,15-64,25.1
primary care syndromic,France,FR,2018-W47,2018-11-25,ILIconsultationrate,5-14,28.4
primary care syndromic,France,FR,2018-W47,2018-11-25,ILIconsultationrate,65+,9.4
primary care syndromic,France,FR,2018-W47,2018-11-25,ILIconsultationrate,total,23.9
primary care syndromic,France,FR,2018-W46,2018-11-18,ILIconsultationrate,0-4,47.0
primary care syndromic,France,FR,2018-W46,2018-11-18,ILIconsultationrate,15-64,19.7
primary care syndromic,France,FR,2018-W46,2018-11-18,ILIconsultationrate,5-14,10.3
primary care syndromic,France,FR,2018-W46,2018-11-18,ILIconsultationrate,65+,2.4
primary care syndromic,France,FR,2018-W46,2018-11-18,ILIconsultationrate,total,16.9
primary care syndromic,France,FR,2018-W45,2018-11-11,ILIconsultationrate,0-4,21.3
primary care syndromic,France,FR,2018-W45,2018-11-11,ILIconsultationrate,15-64,20.9
primary care syndromic,France,FR,2018-W45,2018-11-11,ILIconsultationrate,5-14,5.7
primary care syndromic,France,FR,2018-W45,2018-11-11,ILIconsultationrate,65+,7.9
primary care syndromic,France,FR,2018-W45,2018-11-11,ILIconsultationrate,total,16.6
primary care syndromic,France,FR,2018-W44,2018-11-04,ILIconsultationrate,0-4,8.3
primary care syndromic,France,FR,2018-W44,2018-11-04,ILIconsultationrate,15-64,12.8
primary care syndromic,France,FR,2018-W44,2018-11-04,ILIconsultationrate,5-14,3.3
primary care syndromic,France,FR,2018-W44,2018-11-04,ILIconsultationrate,65+,4.9
primary care syndromic,France,FR,2018-W44,2018-11-04,ILIconsultationrate,total,9.9
primary care syndromic,France,FR,2018-W43,2018-10-28,ILIconsultationrate,0-4,12.0
primary care syndromic,France,FR,2018-W43,2018-10-28,ILIconsultationrate,15-64,12.7
primary care syndromic,France,FR,2018-W43,2018-10-28,ILIconsultationrate,5-14,3.9
primary care syndromic,France,FR,2018-W43,2018-10-28,ILIconsultationrate,65+,3.5
primary care syndromic,France,FR,2018-W43,2018-10-28,ILIconsultationrate,total,9.8
primary care syndromic,France,FR,2018-W42,2018-10-21,ILIconsultationrate,0-4,32.5
primary care syndromic,France,FR,2018-W42,2018-10-21,ILIconsultationrate,15-64,13.3
primary care syndromic,France,FR,2018-W42,2018-10-21,ILIconsultationrate,5-14,8.0
primary care syndromic,France,FR,2018-W42,2018-10-21,ILIconsultationrate,65+,2.1
primary care syndromic,France,FR,2018-W42,2018-10-21,ILIconsultationrate,total,11.7
primary care syndromic,France,FR,2018-W41,2018-10-14,ILIconsultationrate,0-4,24.2
primary care syndromic,France,FR,2018-W41,2018-10-14,ILIconsultationrate,15-64,13.9
primary care syndromic,France,FR,2018-W41,2018-10-14,ILIconsultationrate,5-14,14.4
primary care syndromic,France,FR,2018-W41,2018-10-14,ILIconsultationrate,65+,0.6
primary care syndromic,France,FR,2018-W41,2018-10-14,ILIconsultationrate,total,12.1
primary care syndromic,France,FR,2018-W40,2018-10-07,ILIconsultationrate,0-4,8.5
primary care syndromic,France,FR,2018-W40,2018-10-07,ILIconsultationrate,15-64,13.6
primary care syndromic,France,FR,2018-W40,2018-10-07,ILIconsultationrate,5-14,6.6
primary care syndromic,France,FR,2018-W40,2018-10-07,ILIconsultationrate,65+,6.6
primary care syndromic,France,FR,2018-W40,2018-10-07,ILIconsultationrate,total,11.1
primary care syndromic,France,FR,2018-W39,2018-09-30,ILIconsultationrate,0-4,0.0
primary care syndromic,France,FR,2018-W39,2018-09-30,ILIconsultationrate,15-64,13.4
primary care syndromic,France,FR,2018-W39,2018-09-30,ILIconsultationrate,5-14,7.7
primary care syndromic,France,FR,2018-W39,2018-09-30,ILIconsultationrate,65+,7.2
primary care syndromic,France,FR,2018-W39,2018-09-30,ILIconsultationrate,total,10.8
primary care syndromic,France,FR,2018-W38,2018-09-23,ILIconsultationrate,0-4,10.0
primary care syndromic,France,FR,2018-W38,2018-09-23,ILIconsultationrate,15-64,11.3
primary care syndromic,France,FR,2018-W38,2018-09-23,ILIconsultationrate,5-14,19.6
primary care syndromic,France,FR,2018-W38,2018-09-23,ILIconsultationrate,65+,4.6
primary care syndromic,France,FR,2018-W38,2018-09-23,ILIconsultationrate,total,11.0
primary care syndromic,France,FR,2018-W37,2018-09-16,ILIconsultationrate,0-4,20.2
primary care syndromic,France,FR,2018-W37,2018-09-16,ILIconsultationrate,15-64,8.8
primary care syndromic,France,FR,2018-W37,2018-09-16,ILIconsultationrate,5-14,2.1
primary care syndromic,France,FR,2018-W37,2018-09-16,ILIconsultationrate,65+,2.0
primary care syndromic,France,FR,2018-W37,2018-09-16,ILIconsultationrate,total,7.4
primary care syndromic,France,FR,2018-W16,2018-04-22,ILIconsultationrate,0-4,20.7
primary care syndromic,France,FR,2018-W16,2018-04-22,ILIconsultationrate,15-64,6.1
primary care syndromic,France,FR,2018-W16,2018-04-22,ILIconsultationrate,5-14,13.1
primary care syndromic,France,FR,2018-W16,2018-04-22,ILIconsultationrate,65+,9.3
primary care syndromic,France,FR,2018-W16,2018-04-22,ILIconsultationrate,total,8.4
primary care syndromic,France,FR,2018-W15,2018-04-15,ILIconsultationrate,0-4,32.2
primary care syndromic,France,FR,2018-W15,2018-04-15,ILIconsultationrate,15-64,25.7
primary care syndromic,France,FR,2018-W15,2018-04-15,ILIconsultationrate,5-14,22.0
primary care syndromic,France,FR,2018-W15,2018-04-15,ILIconsultationrate,65+,20.4
primary care syndromic,France,FR,2018-W15,2018-04-15,ILIconsultationrate,total,24.6
primary care syndromic,France,FR,2018-W14,2018-04-08,ILIconsultationrate,0-4,58.6
primary care syndromic,France,FR,2018-W14,2018-04-08,ILIconsultationrate,15-64,37.8
primary care syndromic,France,FR,2018-W14,2018-04-08,ILIconsultationrate,5-14,41.6
primary care syndromic,France,FR,2018-W14,2018-04-08,ILIconsultationrate,65+,8.2
primary care syndromic,France,FR,2018-W14,2018-04-08,ILIconsultationrate,total,34.0
primary care syndromic,France,FR,2018-W13,2018-04-01,ILIconsultationrate,0-4,68.5
primary care syndromic,France,FR,2018-W13,2018-04-01,ILIconsultationrate,15-64,52.7
primary care syndromic,France,FR,2018-W13,2018-04-01,ILIconsultationrate,5-14,70.0
primary care syndromic,France,FR,2018-W13,2018-04-01,ILIconsultationrate,65+,16.6
primary care syndromic,France,FR,2018-W13,2018-04-01,ILIconsultationrate,total,49.0
primary care syndromic,France,FR,2018-W12,2018-03-25,ILIconsultationrate,0-4,63.8
primary care syndromic,France,FR,2018-W12,2018-03-25,ILIconsultationrate,15-64,82.8
primary care syndromic,France,FR,2018-W12,2018-03-25,ILIconsultationrate,5-14,128.8
primary care syndromic,France,FR,2018-W12,2018-03-25,ILIconsultationrate,65+,33.0
primary care syndromic,France,FR,2018-W12,2018-03-25,ILIconsultationrate,total,78.0
primary care syndromic,France,FR,2018-W11,2018-03-18,ILIconsultationrate,0-4,109.3
primary care syndromic,France,FR,2018-W11,2018-03-18,ILIconsultationrate,15-64,106.7
primary care syndromic,France,FR,2018-W11,2018-03-18,ILIconsultationrate,5-14,116.6
primary care syndromic,France,FR,2018-W11,2018-03-18,ILIconsultationrate,65+,51.2
primary care syndromic,France,FR,2018-W11,2018-03-18,ILIconsultationrate,total,97.7
primary care syndromic,France,FR,2018-W10,2018-03-11,ILIconsultationrate,0-4,229.5
primary care syndromic,France,FR,2018-W10,2018-03-11,ILIconsultationrate,15-64,146.1
primary care syndromic,France,FR,2018-W10,2018-03-11,ILIconsultationrate,5-14,177.9
primary care syndromic,France,FR,2018-W10,2018-03-11,ILIconsultationrate,65+,67.1
primary care syndromic,France,FR,2018-W10,2018-03-11,ILIconsultationrate,total,140.1
primary care syndromic,France,FR,2018-W09,2018-03-04,ILIconsultationrate,0-4,254.3
primary care syndromic,France,FR,2018-W09,2018-03-04,ILIconsultationrate,15-64,181.9
primary care syndromic,France,FR,2018-W09,2018-03-04,ILIconsultationrate,5-14,166.9
primary care syndromic,France,FR,2018-W09,2018-03-04,ILIconsultationrate,65+,66.7
primary care syndromic,France,FR,2018-W09,2018-03-04,ILIconsultationrate,total,162.7
primary care syndromic,France,FR,2018-W08,2018-02-25,ILIconsultationrate,0-4,277.6
primary care syndromic,France,FR,2018-W08,2018-02-25,ILIconsultationrate,15-64,210.5
primary care syndromic,France,FR,2018-W08,2018-02-25,ILIconsultationrate,5-14,273.4
primary care syndromic,France,FR,2018-W08,2018-02-25,ILIconsultationrate,65+,79.1
primary care syndromic,France,FR,2018-W08,2018-02-25,ILIconsultationrate,total,197.6
primary care syndromic,France,FR,2018-W07,2018-02-18,ILIconsultationrate,0-4,402.5
primary care syndromic,France,FR,2018-W07,2018-02-18,ILIconsultationrate,15-64,213.8
primary care syndromic,France,FR,2018-W07,2018-02-18,ILIconsultationrate,5-14,344.3
primary care syndromic,France,FR,2018-W07,2018-02-18,ILIconsultationrate,65+,55.1
primary care syndromic,France,FR,2018-W07,2018-02-18,ILIconsultationrate,total,211.5
primary care syndromic,France,FR,2018-W06,2018-02-11,ILIconsultationrate,0-4,462.0
primary care syndromic,France,FR,2018-W06,2018-02-11,ILIconsultationrate,15-64,193.4
primary care syndromic,France,FR,2018-W06,2018-02-11,ILIconsultationrate,5-14,399.1
primary care syndromic,France,FR,2018-W06,2018-02-11,ILIconsultationrate,65+,49.6
primary care syndromic,France,FR,2018-W06,2018-02-11,ILIconsultationrate,total,208.0
primary care syndromic,France,FR,2018-W05,2018-02-04,ILIconsultationrate,0-4,649.7
primary care syndromic,France,FR,2018-W05,2018-02-04,ILIconsultationrate,15-64,218.2
primary care syndromic,France,FR,2018-W05,2018-02-04,ILIconsultationrate,5-14,414.8
primary care syndromic,France,FR,2018-W05,2018-02-04,ILIconsultationrate,65+,48.8
primary care syndromic,France,FR,2018-W05,2018-02-04,ILIconsultationrate,total,236.5
primary care syndromic,France,FR,2018-W04,2018-01-28,ILIconsultationrate,0-4,684.9
primary care syndromic,France,FR,2018-W04,2018-01-28,ILIconsultationrate,15-64,237.8
primary care syndromic,France,FR,2018-W04,2018-01-28,ILIconsultationrate,5-14,506.8
primary care syndromic,France,FR,2018-W04,2018-01-28,ILIconsultationrate,65+,51.7
primary care syndromic,France,FR,2018-W04,2018-01-28,ILIconsultationrate,total,263.0
primary care syndromic,France,FR,2018-W03,2018-01-21,ILIconsultationrate,0-4,691.7
primary care syndromic,France,FR,2018-W03,2018-01-21,ILIconsultationrate,15-64,228.4
primary care syndromic,France,FR,2018-W03,2018-01-21,ILIconsultationrate,5-14,525.1
primary care syndromic,France,FR,2018-W03,2018-01-21,ILIconsultationrate,65+,91.1
primary care syndromic,France,FR,2018-W03,2018-01-21,ILIconsultationrate,total,267.3
primary care syndromic,France,FR,2018-W02,2018-01-14,ILIconsultationrate,0-4,756.3
primary care syndromic,France,FR,2018-W02,2018-01-14,ILIconsultationrate,15-64,281.6
primary care syndromic,France,FR,2018-W02,2018-01-14,ILIconsultationrate,5-14,404.3
primary care syndromic,France,FR,2018-W02,2018-01-14,ILIconsultationrate,65+,131.5
primary care syndromic,France,FR,2018-W02,2018-01-14,ILIconsultationrate,total,296.9
primary care syndromic,France,FR,2018-W01,2018-01-07,ILIconsultationrate,0-4,619.7
primary care syndromic,France,FR,2018-W01,2018-01-07,ILIconsultationrate,15-64,390.0
primary care syndromic,France,FR,2018-W01,2018-01-07,ILIconsultationrate,5-14,283.0
primary care syndromic,France,FR,2018-W01,2018-01-07,ILIconsultationrate,65+,191.8
primary care syndromic,France,FR,2018-W01,2018-01-07,ILIconsultationrate,total,352.9
primary care syndromic,France,FR,2017-W52,2017-12-31,ILIconsultationrate,0-4,1163.6
primary care syndromic,France,FR,2017-W52,2017-12-31,ILIconsultationrate,15-64,405.0
primary care syndromic,France,FR,2017-W52,2017-12-31,ILIconsultationrate,5-14,647.0
primary care syndromic,France,FR,2017-W52,2017-12-31,ILIconsultationrate,65+,234.7
primary care syndromic,France,FR,2017-W52,2017-12-31,ILIconsultationrate,total,448.3
primary care syndromic,France,FR,2017-W51,2017-12-24,ILIconsultationrate,0-4,998.7
primary care syndromic,France,FR,2017-W51,2017-12-24,ILIconsultationrate,15-64,297.2
primary care syndromic,France,FR,2017-W51,2017-12-24,ILIconsultationrate,5-14,621.3
primary care syndromic,France,FR,2017-W51,2017-12-24,ILIconsultationrate,65+,108.1
primary care syndromic,France,FR,2017-W51,2017-12-24,ILIconsultationrate,total,343.9
primary care syndromic,France,FR,2017-W50,2017-12-17,ILIconsultationrate,0-4,511.3
primary care syndromic,France,FR,2017-W50,2017-12-17,ILIconsultationrate,15-64,184.8
primary care syndromic,France,FR,2017-W50,2017-12-17,ILIconsultationrate,5-14,323.6
primary care syndromic,France,FR,2017-W50,2017-12-17,ILIconsultationrate,65+,39.0
primary care syndromic,France,FR,2017-W50,2017-12-17,ILIconsultationrate,total,194.1
primary care syndromic,France,FR,2017-W49,2017-12-10,ILIconsultationrate,0-4,311.9
primary care syndromic,France,FR,2017-W49,2017-12-10,ILIconsultationrate,15-64,88.3
primary care syndromic,France,FR,2017-W49,2017-12-10,ILIconsultationrate,5-14,137.7
primary care syndromic,France,FR,2017-W49,2017-12-10,ILIconsultationrate,65+,23.6
primary care syndromic,France,FR,2017-W49,2017-12-10,ILIconsultationrate,total,95.6
primary care syndromic,France,FR,2017-W48,2017-12-03,ILIconsultationrate,0-4,129.8
primary care syndromic,France,FR,2017-W48,2017-12-03,ILIconsultationrate,15-64,56.9
primary care syndromic,France,FR,2017-W48,2017-12-03,ILIconsultationrate,5-14,72.0
primary care syndromic,France,FR,2017-W48,2017-12-03,ILIconsultationrate,65+,20.6
primary care syndromic,France,FR,2017-W48,2017-12-03,ILIconsultationrate,total,56.3
primary care syndromic,France,FR,2017-W47,2017-11-26,ILIconsultationrate,0-4,91.5
primary care syndromic,France,FR,2017-W47,2017-11-26,ILIconsultationrate,15-64,34.3
primary care syndromic,France,FR,2017-W47,2017-11-26,ILIconsultationrate,5-14,61.5
primary care syndromic,France,FR,2017-W47,2017-11-26,ILIconsultationrate,65+,14.9
primary care syndromic,France,FR,2017-W47,2017-11-26,ILIconsultationrate,total,37.4
primary care syndromic,France,FR,2017-W46,2017-11-19,ILIconsultationrate,0-4,61.9
primary care syndromic,France,FR,2017-W46,2017-11-19,ILIconsultationrate,15-64,17.4
primary care syndromic,France,FR,2017-W46,2017-11-19,ILIconsultationrate,5-14,35.2
primary care syndromic,France,FR,2017-W46,2017-11-19,ILIconsultationrate,65+,5.9
primary care syndromic,France,FR,2017-W46,2017-11-19,ILIconsultationrate,total,20.1
primary care syndromic,France,FR,2017-W45,2017-11-12,ILIconsultationrate,0-4,34.7
primary care syndromic,France,FR,2017-W45,2017-11-12,ILIconsultationrate,15-64,22.8
primary care syndromic,France,FR,2017-W45,2017-11-12,ILIconsultationrate,5-14,18.0
primary care syndromic,France,FR,2017-W45,2017-11-12,ILIconsultationrate,65+,12.8
