survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
non-sentinel,Italy,IT,2022-W13,2022-04-03,hospitaladmissions,5-14,107
non-sentinel,Italy,IT,2022-W13,2022-04-03,hospitaladmissions,65+,3689
non-sentinel,Italy,IT,2022-W13,2022-04-03,hospitaladmissions,total,5460
non-sentinel,Italy,IT,2022-W13,2022-04-03,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W12,2022-03-27,hospitaladmissions,0-4,196
non-sentinel,Italy,IT,2022-W12,2022-03-27,hospitaladmissions,15-64,1480
non-sentinel,Italy,IT,2022-W12,2022-03-27,hospitaladmissions,5-14,105
non-sentinel,Italy,IT,2022-W12,2022-03-27,hospitaladmissions,65+,3557
non-sentinel,Italy,IT,2022-W12,2022-03-27,hospitaladmissions,total,5338
non-sentinel,Italy,IT,2022-W12,2022-03-27,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W11,2022-03-20,hospitaladmissions,0-4,224
non-sentinel,Italy,IT,2022-W11,2022-03-20,hospitaladmissions,15-64,1361
non-sentinel,Italy,IT,2022-W11,2022-03-20,hospitaladmissions,5-14,105
non-sentinel,Italy,IT,2022-W11,2022-03-20,hospitaladmissions,65+,3286
non-sentinel,Italy,IT,2022-W11,2022-03-20,hospitaladmissions,total,4976
non-sentinel,Italy,IT,2022-W11,2022-03-20,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W10,2022-03-13,hospitaladmissions,0-4,178
non-sentinel,Italy,IT,2022-W10,2022-03-13,hospitaladmissions,15-64,1244
non-sentinel,Italy,IT,2022-W10,2022-03-13,hospitaladmissions,5-14,109
non-sentinel,Italy,IT,2022-W10,2022-03-13,hospitaladmissions,65+,2675
non-sentinel,Italy,IT,2022-W10,2022-03-13,hospitaladmissions,total,4206
non-sentinel,Italy,IT,2022-W10,2022-03-13,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W09,2022-03-06,hospitaladmissions,0-4,151
non-sentinel,Italy,IT,2022-W09,2022-03-06,hospitaladmissions,15-64,1204
non-sentinel,Italy,IT,2022-W09,2022-03-06,hospitaladmissions,5-14,75
non-sentinel,Italy,IT,2022-W09,2022-03-06,hospitaladmissions,65+,2665
non-sentinel,Italy,IT,2022-W09,2022-03-06,hospitaladmissions,total,4095
non-sentinel,Italy,IT,2022-W09,2022-03-06,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W08,2022-02-27,hospitaladmissions,0-4,187
non-sentinel,Italy,IT,2022-W08,2022-02-27,hospitaladmissions,15-64,1294
non-sentinel,Italy,IT,2022-W08,2022-02-27,hospitaladmissions,5-14,98
non-sentinel,Italy,IT,2022-W08,2022-02-27,hospitaladmissions,65+,2846
non-sentinel,Italy,IT,2022-W08,2022-02-27,hospitaladmissions,total,4425
non-sentinel,Italy,IT,2022-W08,2022-02-27,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W07,2022-02-20,hospitaladmissions,0-4,218
non-sentinel,Italy,IT,2022-W07,2022-02-20,hospitaladmissions,15-64,1573
non-sentinel,Italy,IT,2022-W07,2022-02-20,hospitaladmissions,5-14,97
non-sentinel,Italy,IT,2022-W07,2022-02-20,hospitaladmissions,65+,3632
non-sentinel,Italy,IT,2022-W07,2022-02-20,hospitaladmissions,total,5520
non-sentinel,Italy,IT,2022-W07,2022-02-20,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W06,2022-02-13,hospitaladmissions,0-4,263
non-sentinel,Italy,IT,2022-W06,2022-02-13,hospitaladmissions,15-64,2002
non-sentinel,Italy,IT,2022-W06,2022-02-13,hospitaladmissions,5-14,162
non-sentinel,Italy,IT,2022-W06,2022-02-13,hospitaladmissions,65+,4543
non-sentinel,Italy,IT,2022-W06,2022-02-13,hospitaladmissions,total,6970
non-sentinel,Italy,IT,2022-W06,2022-02-13,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W05,2022-02-06,hospitaladmissions,0-4,291
non-sentinel,Italy,IT,2022-W05,2022-02-06,hospitaladmissions,15-64,2596
non-sentinel,Italy,IT,2022-W05,2022-02-06,hospitaladmissions,5-14,170
non-sentinel,Italy,IT,2022-W05,2022-02-06,hospitaladmissions,65+,5595
non-sentinel,Italy,IT,2022-W05,2022-02-06,hospitaladmissions,total,8652
non-sentinel,Italy,IT,2022-W05,2022-02-06,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W04,2022-01-30,hospitaladmissions,0-4,359
non-sentinel,Italy,IT,2022-W04,2022-01-30,hospitaladmissions,15-64,3046
non-sentinel,Italy,IT,2022-W04,2022-01-30,hospitaladmissions,5-14,198
non-sentinel,Italy,IT,2022-W04,2022-01-30,hospitaladmissions,65+,6329
non-sentinel,Italy,IT,2022-W04,2022-01-30,hospitaladmissions,total,9932
non-sentinel,Italy,IT,2022-W04,2022-01-30,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W03,2022-01-23,hospitaladmissions,0-4,412
non-sentinel,Italy,IT,2022-W03,2022-01-23,hospitaladmissions,15-64,3724
non-sentinel,Italy,IT,2022-W03,2022-01-23,hospitaladmissions,5-14,238
non-sentinel,Italy,IT,2022-W03,2022-01-23,hospitaladmissions,65+,6742
non-sentinel,Italy,IT,2022-W03,2022-01-23,hospitaladmissions,total,11116
non-sentinel,Italy,IT,2022-W03,2022-01-23,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W02,2022-01-16,hospitaladmissions,0-4,350
non-sentinel,Italy,IT,2022-W02,2022-01-16,hospitaladmissions,15-64,3955
non-sentinel,Italy,IT,2022-W02,2022-01-16,hospitaladmissions,5-14,187
non-sentinel,Italy,IT,2022-W02,2022-01-16,hospitaladmissions,65+,6733
non-sentinel,Italy,IT,2022-W02,2022-01-16,hospitaladmissions,total,11225
non-sentinel,Italy,IT,2022-W02,2022-01-16,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2022-W01,2022-01-09,hospitaladmissions,0-4,381
non-sentinel,Italy,IT,2022-W01,2022-01-09,hospitaladmissions,15-64,4599
non-sentinel,Italy,IT,2022-W01,2022-01-09,hospitaladmissions,5-14,197
non-sentinel,Italy,IT,2022-W01,2022-01-09,hospitaladmissions,65+,6330
non-sentinel,Italy,IT,2022-W01,2022-01-09,hospitaladmissions,total,11507
non-sentinel,Italy,IT,2022-W01,2022-01-09,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W52,2022-01-02,hospitaladmissions,0-4,326
non-sentinel,Italy,IT,2021-W52,2022-01-02,hospitaladmissions,15-64,3731
non-sentinel,Italy,IT,2021-W52,2022-01-02,hospitaladmissions,5-14,146
non-sentinel,Italy,IT,2021-W52,2022-01-02,hospitaladmissions,65+,4676
non-sentinel,Italy,IT,2021-W52,2022-01-02,hospitaladmissions,total,8879
non-sentinel,Italy,IT,2021-W52,2022-01-02,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W51,2021-12-26,hospitaladmissions,0-4,122
non-sentinel,Italy,IT,2021-W51,2021-12-26,hospitaladmissions,15-64,2542
non-sentinel,Italy,IT,2021-W51,2021-12-26,hospitaladmissions,5-14,103
non-sentinel,Italy,IT,2021-W51,2021-12-26,hospitaladmissions,65+,3392
non-sentinel,Italy,IT,2021-W51,2021-12-26,hospitaladmissions,total,6159
non-sentinel,Italy,IT,2021-W51,2021-12-26,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W50,2021-12-19,hospitaladmissions,0-4,73
non-sentinel,Italy,IT,2021-W50,2021-12-19,hospitaladmissions,15-64,1901
non-sentinel,Italy,IT,2021-W50,2021-12-19,hospitaladmissions,5-14,43
non-sentinel,Italy,IT,2021-W50,2021-12-19,hospitaladmissions,65+,2854
non-sentinel,Italy,IT,2021-W50,2021-12-19,hospitaladmissions,total,4871
non-sentinel,Italy,IT,2021-W50,2021-12-19,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W49,2021-12-12,hospitaladmissions,0-4,72
non-sentinel,Italy,IT,2021-W49,2021-12-12,hospitaladmissions,15-64,1501
non-sentinel,Italy,IT,2021-W49,2021-12-12,hospitaladmissions,5-14,37
non-sentinel,Italy,IT,2021-W49,2021-12-12,hospitaladmissions,65+,2551
non-sentinel,Italy,IT,2021-W49,2021-12-12,hospitaladmissions,total,4161
non-sentinel,Italy,IT,2021-W49,2021-12-12,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W48,2021-12-05,hospitaladmissions,0-4,52
non-sentinel,Italy,IT,2021-W48,2021-12-05,hospitaladmissions,15-64,1267
non-sentinel,Italy,IT,2021-W48,2021-12-05,hospitaladmissions,5-14,22
non-sentinel,Italy,IT,2021-W48,2021-12-05,hospitaladmissions,65+,2186
non-sentinel,Italy,IT,2021-W48,2021-12-05,hospitaladmissions,total,3527
non-sentinel,Italy,IT,2021-W48,2021-12-05,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W47,2021-11-28,hospitaladmissions,0-4,43
non-sentinel,Italy,IT,2021-W47,2021-11-28,hospitaladmissions,15-64,1172
non-sentinel,Italy,IT,2021-W47,2021-11-28,hospitaladmissions,5-14,37
non-sentinel,Italy,IT,2021-W47,2021-11-28,hospitaladmissions,65+,1891
non-sentinel,Italy,IT,2021-W47,2021-11-28,hospitaladmissions,total,3143
non-sentinel,Italy,IT,2021-W47,2021-11-28,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W46,2021-11-21,hospitaladmissions,0-4,52
non-sentinel,Italy,IT,2021-W46,2021-11-21,hospitaladmissions,15-64,980
non-sentinel,Italy,IT,2021-W46,2021-11-21,hospitaladmissions,5-14,23
non-sentinel,Italy,IT,2021-W46,2021-11-21,hospitaladmissions,65+,1704
non-sentinel,Italy,IT,2021-W46,2021-11-21,hospitaladmissions,total,2759
non-sentinel,Italy,IT,2021-W46,2021-11-21,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W45,2021-11-14,hospitaladmissions,0-4,36
non-sentinel,Italy,IT,2021-W45,2021-11-14,hospitaladmissions,15-64,832
non-sentinel,Italy,IT,2021-W45,2021-11-14,hospitaladmissions,5-14,32
non-sentinel,Italy,IT,2021-W45,2021-11-14,hospitaladmissions,65+,1405
non-sentinel,Italy,IT,2021-W45,2021-11-14,hospitaladmissions,total,2305
non-sentinel,Italy,IT,2021-W45,2021-11-14,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W44,2021-11-07,hospitaladmissions,0-4,34
non-sentinel,Italy,IT,2021-W44,2021-11-07,hospitaladmissions,15-64,730
non-sentinel,Italy,IT,2021-W44,2021-11-07,hospitaladmissions,5-14,31
non-sentinel,Italy,IT,2021-W44,2021-11-07,hospitaladmissions,65+,1161
non-sentinel,Italy,IT,2021-W44,2021-11-07,hospitaladmissions,total,1956
non-sentinel,Italy,IT,2021-W44,2021-11-07,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W43,2021-10-31,hospitaladmissions,0-4,25
non-sentinel,Italy,IT,2021-W43,2021-10-31,hospitaladmissions,15-64,639
non-sentinel,Italy,IT,2021-W43,2021-10-31,hospitaladmissions,5-14,23
non-sentinel,Italy,IT,2021-W43,2021-10-31,hospitaladmissions,65+,1005
non-sentinel,Italy,IT,2021-W43,2021-10-31,hospitaladmissions,total,1692
non-sentinel,Italy,IT,2021-W43,2021-10-31,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W42,2021-10-24,hospitaladmissions,0-4,23
non-sentinel,Italy,IT,2021-W42,2021-10-24,hospitaladmissions,15-64,575
non-sentinel,Italy,IT,2021-W42,2021-10-24,hospitaladmissions,5-14,13
non-sentinel,Italy,IT,2021-W42,2021-10-24,hospitaladmissions,65+,806
non-sentinel,Italy,IT,2021-W42,2021-10-24,hospitaladmissions,total,1417
non-sentinel,Italy,IT,2021-W42,2021-10-24,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W41,2021-10-17,hospitaladmissions,0-4,27
non-sentinel,Italy,IT,2021-W41,2021-10-17,hospitaladmissions,15-64,431
non-sentinel,Italy,IT,2021-W41,2021-10-17,hospitaladmissions,5-14,17
non-sentinel,Italy,IT,2021-W41,2021-10-17,hospitaladmissions,65+,604
non-sentinel,Italy,IT,2021-W41,2021-10-17,hospitaladmissions,total,1079
non-sentinel,Italy,IT,2021-W41,2021-10-17,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W40,2021-10-10,hospitaladmissions,0-4,27
non-sentinel,Italy,IT,2021-W40,2021-10-10,hospitaladmissions,15-64,486
non-sentinel,Italy,IT,2021-W40,2021-10-10,hospitaladmissions,5-14,16
non-sentinel,Italy,IT,2021-W40,2021-10-10,hospitaladmissions,65+,558
non-sentinel,Italy,IT,2021-W40,2021-10-10,hospitaladmissions,total,1087
non-sentinel,Italy,IT,2021-W40,2021-10-10,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W39,2021-10-03,hospitaladmissions,0-4,27
non-sentinel,Italy,IT,2021-W39,2021-10-03,hospitaladmissions,15-64,623
non-sentinel,Italy,IT,2021-W39,2021-10-03,hospitaladmissions,5-14,13
non-sentinel,Italy,IT,2021-W39,2021-10-03,hospitaladmissions,65+,620
non-sentinel,Italy,IT,2021-W39,2021-10-03,hospitaladmissions,total,1283
non-sentinel,Italy,IT,2021-W39,2021-10-03,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W38,2021-09-26,hospitaladmissions,0-4,37
non-sentinel,Italy,IT,2021-W38,2021-09-26,hospitaladmissions,15-64,700
non-sentinel,Italy,IT,2021-W38,2021-09-26,hospitaladmissions,5-14,23
non-sentinel,Italy,IT,2021-W38,2021-09-26,hospitaladmissions,65+,697
non-sentinel,Italy,IT,2021-W38,2021-09-26,hospitaladmissions,total,1457
non-sentinel,Italy,IT,2021-W38,2021-09-26,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W37,2021-09-19,hospitaladmissions,0-4,37
non-sentinel,Italy,IT,2021-W37,2021-09-19,hospitaladmissions,15-64,887
non-sentinel,Italy,IT,2021-W37,2021-09-19,hospitaladmissions,5-14,27
non-sentinel,Italy,IT,2021-W37,2021-09-19,hospitaladmissions,65+,881
non-sentinel,Italy,IT,2021-W37,2021-09-19,hospitaladmissions,total,1832
non-sentinel,Italy,IT,2021-W37,2021-09-19,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W36,2021-09-12,hospitaladmissions,0-4,47
non-sentinel,Italy,IT,2021-W36,2021-09-12,hospitaladmissions,15-64,1191
non-sentinel,Italy,IT,2021-W36,2021-09-12,hospitaladmissions,5-14,26
non-sentinel,Italy,IT,2021-W36,2021-09-12,hospitaladmissions,65+,884
non-sentinel,Italy,IT,2021-W36,2021-09-12,hospitaladmissions,total,2148
non-sentinel,Italy,IT,2021-W36,2021-09-12,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W35,2021-09-05,hospitaladmissions,0-4,57
non-sentinel,Italy,IT,2021-W35,2021-09-05,hospitaladmissions,15-64,1264
non-sentinel,Italy,IT,2021-W35,2021-09-05,hospitaladmissions,5-14,27
non-sentinel,Italy,IT,2021-W35,2021-09-05,hospitaladmissions,65+,980
non-sentinel,Italy,IT,2021-W35,2021-09-05,hospitaladmissions,total,2328
non-sentinel,Italy,IT,2021-W35,2021-09-05,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W34,2021-08-29,hospitaladmissions,0-4,64
non-sentinel,Italy,IT,2021-W34,2021-08-29,hospitaladmissions,15-64,1455
non-sentinel,Italy,IT,2021-W34,2021-08-29,hospitaladmissions,5-14,38
non-sentinel,Italy,IT,2021-W34,2021-08-29,hospitaladmissions,65+,1046
non-sentinel,Italy,IT,2021-W34,2021-08-29,hospitaladmissions,total,2603
non-sentinel,Italy,IT,2021-W34,2021-08-29,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W33,2021-08-22,hospitaladmissions,0-4,85
non-sentinel,Italy,IT,2021-W33,2021-08-22,hospitaladmissions,15-64,1392
non-sentinel,Italy,IT,2021-W33,2021-08-22,hospitaladmissions,5-14,53
non-sentinel,Italy,IT,2021-W33,2021-08-22,hospitaladmissions,65+,981
non-sentinel,Italy,IT,2021-W33,2021-08-22,hospitaladmissions,total,2511
non-sentinel,Italy,IT,2021-W33,2021-08-22,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W32,2021-08-15,hospitaladmissions,0-4,53
non-sentinel,Italy,IT,2021-W32,2021-08-15,hospitaladmissions,15-64,1288
non-sentinel,Italy,IT,2021-W32,2021-08-15,hospitaladmissions,5-14,42
non-sentinel,Italy,IT,2021-W32,2021-08-15,hospitaladmissions,65+,939
non-sentinel,Italy,IT,2021-W32,2021-08-15,hospitaladmissions,total,2322
non-sentinel,Italy,IT,2021-W32,2021-08-15,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W31,2021-08-08,hospitaladmissions,0-4,61
non-sentinel,Italy,IT,2021-W31,2021-08-08,hospitaladmissions,15-64,1198
non-sentinel,Italy,IT,2021-W31,2021-08-08,hospitaladmissions,5-14,33
non-sentinel,Italy,IT,2021-W31,2021-08-08,hospitaladmissions,65+,712
non-sentinel,Italy,IT,2021-W31,2021-08-08,hospitaladmissions,total,2004
non-sentinel,Italy,IT,2021-W31,2021-08-08,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W30,2021-08-01,hospitaladmissions,0-4,38
non-sentinel,Italy,IT,2021-W30,2021-08-01,hospitaladmissions,15-64,1000
non-sentinel,Italy,IT,2021-W30,2021-08-01,hospitaladmissions,5-14,21
non-sentinel,Italy,IT,2021-W30,2021-08-01,hospitaladmissions,65+,529
non-sentinel,Italy,IT,2021-W30,2021-08-01,hospitaladmissions,total,1588
non-sentinel,Italy,IT,2021-W30,2021-08-01,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W29,2021-07-25,hospitaladmissions,0-4,32
non-sentinel,Italy,IT,2021-W29,2021-07-25,hospitaladmissions,15-64,853
non-sentinel,Italy,IT,2021-W29,2021-07-25,hospitaladmissions,5-14,22
non-sentinel,Italy,IT,2021-W29,2021-07-25,hospitaladmissions,65+,380
non-sentinel,Italy,IT,2021-W29,2021-07-25,hospitaladmissions,total,1287
non-sentinel,Italy,IT,2021-W29,2021-07-25,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W28,2021-07-18,hospitaladmissions,0-4,17
non-sentinel,Italy,IT,2021-W28,2021-07-18,hospitaladmissions,15-64,490
non-sentinel,Italy,IT,2021-W28,2021-07-18,hospitaladmissions,5-14,20
non-sentinel,Italy,IT,2021-W28,2021-07-18,hospitaladmissions,65+,228
non-sentinel,Italy,IT,2021-W28,2021-07-18,hospitaladmissions,total,755
non-sentinel,Italy,IT,2021-W28,2021-07-18,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W27,2021-07-11,hospitaladmissions,0-4,16
non-sentinel,Italy,IT,2021-W27,2021-07-11,hospitaladmissions,15-64,343
non-sentinel,Italy,IT,2021-W27,2021-07-11,hospitaladmissions,5-14,6
non-sentinel,Italy,IT,2021-W27,2021-07-11,hospitaladmissions,65+,180
non-sentinel,Italy,IT,2021-W27,2021-07-11,hospitaladmissions,total,545
non-sentinel,Italy,IT,2021-W27,2021-07-11,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W26,2021-07-04,hospitaladmissions,0-4,10
non-sentinel,Italy,IT,2021-W26,2021-07-04,hospitaladmissions,15-64,304
non-sentinel,Italy,IT,2021-W26,2021-07-04,hospitaladmissions,5-14,7
non-sentinel,Italy,IT,2021-W26,2021-07-04,hospitaladmissions,65+,154
non-sentinel,Italy,IT,2021-W26,2021-07-04,hospitaladmissions,total,475
non-sentinel,Italy,IT,2021-W26,2021-07-04,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W25,2021-06-27,hospitaladmissions,0-4,15
non-sentinel,Italy,IT,2021-W25,2021-06-27,hospitaladmissions,15-64,331
non-sentinel,Italy,IT,2021-W25,2021-06-27,hospitaladmissions,5-14,8
non-sentinel,Italy,IT,2021-W25,2021-06-27,hospitaladmissions,65+,178
non-sentinel,Italy,IT,2021-W25,2021-06-27,hospitaladmissions,total,532
non-sentinel,Italy,IT,2021-W25,2021-06-27,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W24,2021-06-20,hospitaladmissions,0-4,14
non-sentinel,Italy,IT,2021-W24,2021-06-20,hospitaladmissions,15-64,398
non-sentinel,Italy,IT,2021-W24,2021-06-20,hospitaladmissions,5-14,9
non-sentinel,Italy,IT,2021-W24,2021-06-20,hospitaladmissions,65+,255
non-sentinel,Italy,IT,2021-W24,2021-06-20,hospitaladmissions,total,676
non-sentinel,Italy,IT,2021-W24,2021-06-20,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W23,2021-06-13,hospitaladmissions,0-4,20
non-sentinel,Italy,IT,2021-W23,2021-06-13,hospitaladmissions,15-64,632
non-sentinel,Italy,IT,2021-W23,2021-06-13,hospitaladmissions,5-14,19
non-sentinel,Italy,IT,2021-W23,2021-06-13,hospitaladmissions,65+,333
non-sentinel,Italy,IT,2021-W23,2021-06-13,hospitaladmissions,total,1004
non-sentinel,Italy,IT,2021-W23,2021-06-13,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W22,2021-06-06,hospitaladmissions,0-4,29
non-sentinel,Italy,IT,2021-W22,2021-06-06,hospitaladmissions,15-64,802
non-sentinel,Italy,IT,2021-W22,2021-06-06,hospitaladmissions,5-14,16
non-sentinel,Italy,IT,2021-W22,2021-06-06,hospitaladmissions,65+,477
non-sentinel,Italy,IT,2021-W22,2021-06-06,hospitaladmissions,total,1324
non-sentinel,Italy,IT,2021-W22,2021-06-06,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W21,2021-05-30,hospitaladmissions,0-4,29
non-sentinel,Italy,IT,2021-W21,2021-05-30,hospitaladmissions,15-64,1052
non-sentinel,Italy,IT,2021-W21,2021-05-30,hospitaladmissions,5-14,15
non-sentinel,Italy,IT,2021-W21,2021-05-30,hospitaladmissions,65+,653
non-sentinel,Italy,IT,2021-W21,2021-05-30,hospitaladmissions,total,1749
non-sentinel,Italy,IT,2021-W21,2021-05-30,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W20,2021-05-23,hospitaladmissions,0-4,31
non-sentinel,Italy,IT,2021-W20,2021-05-23,hospitaladmissions,15-64,1389
non-sentinel,Italy,IT,2021-W20,2021-05-23,hospitaladmissions,5-14,22
non-sentinel,Italy,IT,2021-W20,2021-05-23,hospitaladmissions,65+,1036
non-sentinel,Italy,IT,2021-W20,2021-05-23,hospitaladmissions,total,2478
non-sentinel,Italy,IT,2021-W20,2021-05-23,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W19,2021-05-16,hospitaladmissions,0-4,38
non-sentinel,Italy,IT,2021-W19,2021-05-16,hospitaladmissions,15-64,1903
non-sentinel,Italy,IT,2021-W19,2021-05-16,hospitaladmissions,5-14,35
non-sentinel,Italy,IT,2021-W19,2021-05-16,hospitaladmissions,65+,1589
non-sentinel,Italy,IT,2021-W19,2021-05-16,hospitaladmissions,total,3565
non-sentinel,Italy,IT,2021-W19,2021-05-16,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W18,2021-05-09,hospitaladmissions,0-4,51
non-sentinel,Italy,IT,2021-W18,2021-05-09,hospitaladmissions,15-64,2388
non-sentinel,Italy,IT,2021-W18,2021-05-09,hospitaladmissions,5-14,41
non-sentinel,Italy,IT,2021-W18,2021-05-09,hospitaladmissions,65+,2379
non-sentinel,Italy,IT,2021-W18,2021-05-09,hospitaladmissions,total,4859
non-sentinel,Italy,IT,2021-W18,2021-05-09,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W17,2021-05-02,hospitaladmissions,0-4,59
non-sentinel,Italy,IT,2021-W17,2021-05-02,hospitaladmissions,15-64,2847
non-sentinel,Italy,IT,2021-W17,2021-05-02,hospitaladmissions,5-14,51
non-sentinel,Italy,IT,2021-W17,2021-05-02,hospitaladmissions,65+,3088
non-sentinel,Italy,IT,2021-W17,2021-05-02,hospitaladmissions,total,6045
non-sentinel,Italy,IT,2021-W17,2021-05-02,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W16,2021-04-25,hospitaladmissions,0-4,55
non-sentinel,Italy,IT,2021-W16,2021-04-25,hospitaladmissions,15-64,3137
non-sentinel,Italy,IT,2021-W16,2021-04-25,hospitaladmissions,5-14,59
non-sentinel,Italy,IT,2021-W16,2021-04-25,hospitaladmissions,65+,3860
non-sentinel,Italy,IT,2021-W16,2021-04-25,hospitaladmissions,total,7111
non-sentinel,Italy,IT,2021-W16,2021-04-25,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W15,2021-04-18,hospitaladmissions,0-4,69
non-sentinel,Italy,IT,2021-W15,2021-04-18,hospitaladmissions,15-64,3360
non-sentinel,Italy,IT,2021-W15,2021-04-18,hospitaladmissions,5-14,46
non-sentinel,Italy,IT,2021-W15,2021-04-18,hospitaladmissions,65+,4393
non-sentinel,Italy,IT,2021-W15,2021-04-18,hospitaladmissions,total,7868
non-sentinel,Italy,IT,2021-W15,2021-04-18,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W14,2021-04-11,hospitaladmissions,0-4,70
non-sentinel,Italy,IT,2021-W14,2021-04-11,hospitaladmissions,15-64,3992
non-sentinel,Italy,IT,2021-W14,2021-04-11,hospitaladmissions,5-14,46
non-sentinel,Italy,IT,2021-W14,2021-04-11,hospitaladmissions,65+,5491
non-sentinel,Italy,IT,2021-W14,2021-04-11,hospitaladmissions,total,9599
non-sentinel,Italy,IT,2021-W14,2021-04-11,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W13,2021-04-04,hospitaladmissions,0-4,84
non-sentinel,Italy,IT,2021-W13,2021-04-04,hospitaladmissions,15-64,4687
non-sentinel,Italy,IT,2021-W13,2021-04-04,hospitaladmissions,5-14,36
non-sentinel,Italy,IT,2021-W13,2021-04-04,hospitaladmissions,65+,6979
non-sentinel,Italy,IT,2021-W13,2021-04-04,hospitaladmissions,total,11786
non-sentinel,Italy,IT,2021-W13,2021-04-04,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W12,2021-03-28,hospitaladmissions,0-4,62
non-sentinel,Italy,IT,2021-W12,2021-03-28,hospitaladmissions,15-64,4974
non-sentinel,Italy,IT,2021-W12,2021-03-28,hospitaladmissions,5-14,58
non-sentinel,Italy,IT,2021-W12,2021-03-28,hospitaladmissions,65+,7348
non-sentinel,Italy,IT,2021-W12,2021-03-28,hospitaladmissions,total,12442
non-sentinel,Italy,IT,2021-W12,2021-03-28,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W11,2021-03-21,hospitaladmissions,0-4,94
non-sentinel,Italy,IT,2021-W11,2021-03-21,hospitaladmissions,15-64,5301
non-sentinel,Italy,IT,2021-W11,2021-03-21,hospitaladmissions,5-14,62
non-sentinel,Italy,IT,2021-W11,2021-03-21,hospitaladmissions,65+,7741
non-sentinel,Italy,IT,2021-W11,2021-03-21,hospitaladmissions,total,13198
non-sentinel,Italy,IT,2021-W11,2021-03-21,hospitaladmissions,unk,0
non-sentinel,Italy,IT,2021-W10,2021-03-14,hospitaladmissions,0-4,91
non-sentinel,Italy,IT,2021-W10,2021-03-14,hospitaladmissions,15-64,5187
non-sentinel,Italy,IT,2021-W10,2021-03-14,hospitaladmissions,5-14,56
non-sentinel,Italy,IT,2021-W10,2021-03-14,hospitaladmissions,65+,7307
non-sentinel,Italy,IT,2021-W10,2021-03-14,hospitaladmissions,total,12643
non-sentinel,Italy,IT,2021-W10,2021-03-14,hospitaladmissions,unk,2
